ds,y,persistence0,pers_id_50,GB_best_id_66,GB_best_id_65
2020-04-09 19:00:00,20.975,25.0525,21.79624308226903,22.439566132514084,23.303525243654303
2020-04-09 20:00:00,22.995,30.6725,25.482890812701612,25.906301614476398,26.51615992304742
2020-04-09 21:00:00,22.3575,31.36,27.89596443860773,25.34648839293123,27.16741663073038
2020-04-09 22:00:00,20.11,30.18,26.545403069772657,22.442278563619148,26.70858897585283
2020-04-09 23:00:00,20.8475,25.660000000000004,25.61903909061791,20.66434349391033,25.648115707361796
2020-04-10 00:00:00,21.1175,23.7175,20.423391627883472,19.46162753578012,20.47210068685903
2020-04-10 01:00:00,19.135,22.32,20.095186538419863,17.803184027165898,20.46628473394706
2020-04-10 02:00:00,17.415,21.245,18.362925281244248,16.77944008234761,17.71617695707821
2020-04-10 03:00:00,16.400000000000002,21.035,18.152179190317366,15.2963185002221,16.376215890914825
2020-04-10 04:00:00,16.0175,20.31,18.034521697506406,14.43318392174722,16.535411984367496
2020-04-10 05:00:00,16.0275,18.4725,18.188044526750442,15.277387679315655,17.343183849406408
2020-04-10 06:00:00,17.4375,19.0175,18.868263297045065,18.228413182339008,18.42736179802164
2020-04-10 07:00:00,23.315,21.855,20.70142481026064,22.189315002927408,19.941023002103808
2020-04-10 08:00:00,27.4175,26.13000000000001,23.40270919824913,24.891317407875327,23.38968824982736
2020-04-10 09:00:00,27.7825,30.750000000000004,24.76823500069411,24.104230482744626,25.537815477885506
2020-04-10 10:00:00,29.559999999999995,21.5925,21.69467351721175,20.572460971069752,23.61452455827057
2020-04-10 11:00:00,17.794999999999995,19.47,18.650105553732192,16.610578047347964,20.590167123480207
2020-04-10 12:00:00,16.287499999999998,18.7825,17.674477956782766,13.714572097917983,19.77381599822647
2020-04-10 13:00:00,13.115000000000002,18.5875,16.81696625597045,11.705210797407567,18.349040027873993
2020-04-10 14:00:00,10.2025,15.325,16.482073871596786,10.12583198770314,17.440828112110847
2020-04-10 15:00:00,9.3775,13.29,16.482073871596786,8.979332114936241,16.882079745852558
2020-04-10 16:00:00,10.427499999999998,14.1425,16.938786181515752,9.609187351754432,17.3664850131511
2020-04-10 17:00:00,13.0675,14.9675,17.52198588971887,12.888356531097724,18.546768008582184
2020-04-10 18:00:00,18.3425,17.6725,19.09708584274485,19.023001590456253,20.94068188694593
2020-04-10 19:00:00,21.8725,20.975,21.46305371286949,25.550257949224072,23.214462272288632
2020-04-10 20:00:00,24.7175,22.995,24.700578594000905,28.943086577705866,24.854302322703155
2020-04-10 21:00:00,25.74,22.3575,26.031839449928523,27.836952725770846,24.308676347701347
2020-04-10 22:00:00,22.89,20.11,25.67772080614348,24.74990340822979,23.01919394957095
2020-04-10 23:00:00,22.695,20.8475,25.854752301836015,21.78431350028151,22.28121404864455
2020-04-11 00:00:00,22.44250000000001,21.1175,21.825275595460166,19.41908304920367,21.330360433955864
2020-04-11 01:00:00,20.0125,19.135,20.62122199672391,17.385618662531662,21.08000402048518
2020-04-11 02:00:00,16.8775,17.415,19.504111898185805,15.398292898785144,19.70146577007933
2020-04-11 03:00:00,16.31,16.400000000000002,19.08671903351477,13.352822162764426,18.561409842938343
2020-04-11 04:00:00,15.9275,16.0175,18.38593637375198,12.302639865691335,18.179896279950178
2020-04-11 05:00:00,16.375,16.0275,18.815495893164762,12.947356448805001,18.189991281075933
2020-04-11 06:00:00,17.9,17.4375,19.49929070547576,15.84576360299099,19.151328023878225
2020-04-11 07:00:00,19.4275,23.315,20.755081857329646,19.69457407182027,20.5758081373157
2020-04-11 08:00:00,19.565,27.4175,23.053470051769786,22.258478670461187,23.08209769633818
2020-04-11 09:00:00,20.067500000000006,27.7825,23.850879126669092,21.195895040574023,24.512695674352194
2020-04-11 10:00:00,18.17,29.559999999999995,21.820845332731814,17.387005883633005,22.801823395306467
2020-04-11 11:00:00,13.622500000000002,17.794999999999995,18.25517761483872,13.087294011816061,19.867743209956178
2020-04-11 12:00:00,11.775,16.287499999999998,17.055813689330147,9.924038100441932,19.361860077963804
2020-04-11 13:00:00,11.3975,13.115000000000002,16.147558490991553,7.517275324104035,17.825281312249334
2020-04-11 14:00:00,7.725,10.2025,14.857135539191372,5.367905790705256,16.34876768429498
2020-04-11 15:00:00,5.645,9.3775,13.825892117978025,3.7329220331697868,14.706431366632453
2020-04-11 16:00:00,8.9625,10.427499999999998,13.498679052379307,3.8482872701756903,15.030248870738966
2020-04-11 17:00:00,14.54,13.0675,14.89753778553935,6.719382593570034,16.39894266216544
2020-04-11 18:00:00,17.405,18.3425,17.965577562452108,12.458000391126427,19.12970587783474
2020-04-11 19:00:00,22.365,21.8725,20.988078449102204,18.779010858940307,21.01765524453336
2020-04-11 20:00:00,25.77,24.7175,24.502141052953164,22.422770102733974,23.613773158730922
2020-04-11 21:00:00,24.6275,25.74,24.49726270337076,22.074006547736808,22.981285238733214
2020-04-11 22:00:00,21.1275,22.89,23.30156433522119,19.47460851219179,20.882169090560463
2020-04-11 23:00:00,21.137500000000006,22.695,23.202560393974032,16.684146284277013,19.70784976156088
2020-04-12 00:00:00,21.815,22.44250000000001,20.640515846239122,14.733051809827176,19.155353671409056
2020-04-12 01:00:00,21.102500000000006,20.0125,20.35839927883583,12.601092971959796,19.58442417068784
2020-04-12 02:00:00,18.435,16.8775,20.30227133045605,10.18407653154053,18.854205918079145
2020-04-12 03:00:00,16.1275,16.31,20.03018449191837,7.541041952669777,17.123001589155646
2020-04-12 04:00:00,15.045,15.9275,19.82839451934256,5.63700233309072,15.822501481331168
2020-04-12 05:00:00,16.535,16.375,19.98615117212309,5.418920227173878,15.6517806731467
2020-04-12 06:00:00,15.2,17.9,20.37206430542641,7.199885856316812,14.92979132709827
2020-04-12 07:00:00,15.805,19.4275,20.61194464828118,10.24859547104566,14.92979132709827
2020-04-12 08:00:00,15.515,19.565,21.41658289653304,11.983839166123026,15.12724778513975
2020-04-12 09:00:00,13.0425,20.067500000000006,20.870227614096066,10.773366457907741,14.450595970007203
2020-04-12 10:00:00,8.7875,18.17,18.89097402569913,7.499341061905169,11.5681592750036
2020-04-12 11:00:00,5.1175,13.622500000000002,16.137203639967662,4.029034399259308,9.427854218819201
2020-04-12 12:00:00,4.9425,11.775,15.181620575733394,2.9925014752219976,7.946224733680558
2020-04-12 13:00:00,4.195,11.3975,14.300510025561836,2.0899811157604784,5.04333237636053
2020-04-12 14:00:00,1.38,7.725,12.278846509245234,1.0523643355248389,-1.9367372142550259
2020-04-12 15:00:00,0.0425,5.645,10.403550958699324,0.027811048694077908,-4.388079016694533
2020-04-12 16:00:00,0.8775,8.9625,9.217106386188773,1.0553473530494542,-1.8102814024085325
2020-04-12 17:00:00,3.285,14.54,12.619392619507133,4.354039203543808,2.8321322852862503
2020-04-12 18:00:00,10.16,17.405,16.207779656038138,9.704084621329486,8.239275831154181
2020-04-12 19:00:00,29.795,22.365,19.89808902285095,15.682526019076054,12.273537034785416
2020-04-12 20:00:00,33.0225,25.77,22.81268361811297,19.59538340321369,15.40512178142874
2020-04-12 21:00:00,26.935,24.6275,22.78210966737729,20.189340324463398,17.3901535891644
2020-04-12 22:00:00,21.4875,21.1275,21.397528483563114,18.58184931050798,18.295290823017
2020-04-12 23:00:00,16.675,21.137500000000006,20.368076073292833,16.75126129785166,16.742747495738094
2020-04-13 00:00:00,8.735,21.815,15.860587823745231,15.14950195814908,14.726665419850843
2020-04-13 01:00:00,7.7725,21.102500000000006,7.430457735728584,11.653841392392195,6.05520062231909
2020-04-13 02:00:00,0.4825,18.435,6.578522504746398,9.129152009833305,4.695111340023845
2020-04-13 03:00:00,1.4825,16.1275,5.047835504090838,6.538263761695925,3.0928582787574705
